YEAR,STATE,TopicDesc,MeasureDesc,Smoke_Rate,Data_Value_Std_Err,Sample_Size,Gender,Education,lat,lng,HEART_DISEASE_RATE,HEART_DISEASE_DEATHS,OVERDOSE_RATE,OVERDOSE_DEATHS,SREOKE_RATE,STROKE_DEATHS,CANCER_RATE,CANCER_DEATHS
2015,PA,Smokeless Tobacco Use (Youth),User Status,7.0,1.3,951.0,Female,High School,40.793730152, -77.860700294,177.8,"32,042",26.3,3264.0,38.8,"6,987",167.2,"28,697"
2015,PA,Smokeless Tobacco Use (Youth),User Status,3.0,0.6,2606.0,Overall,Middle School,40.793730152, -77.860700294,177.8,"32,042",26.3,3264.0,38.8,"6,987",167.2,"28,697"
2015,PA,Smokeless Tobacco Use (Youth),User Status,1.4,0.4,1290.0,Male,Middle School,40.793730152, -77.860700294,177.8,"32,042",26.3,3264.0,38.8,"6,987",167.2,"28,697"
2015,PA,Smokeless Tobacco Use (Youth),User Status,0.7,0.4,1340.0,Female,Middle School,40.793730152, -77.860700294,177.8,"32,042",26.3,3264.0,38.8,"6,987",167.2,"28,697"
2015,PA,Smokeless Tobacco Use (Youth),User Status,0.2,0.1,1290.0,Male,Middle School,40.793730152, -77.860700294,177.8,"32,042",26.3,3264.0,38.8,"6,987",167.2,"28,697"
2015,SC,Cessation (Youth),Percent of Current Smokers Who Want to Quit,42.8,5.4,122.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cessation (Youth),Percent of Current Smokers Who Want to Quit,45.3,5.5,73.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,60.0,6.2,54.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,63.0,6.1,142.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,64.4,7.7,87.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,37.1,2.6,708.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,2.6,0.6,1422.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,45.0,2.4,687.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,1.5,0.5,719.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,8.1,0.9,719.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,41.2,2.2,1396.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,15.6,1.5,701.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,3.7,0.8,701.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Cigarette Use (Youth),Smoking Status,11.9,1.0,1422.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,5.6,1.1,718.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,6.9,0.7,1446.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,1.8,0.6,727.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,0.4,0.2,727.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,3.0,0.5,1446.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,11.7,1.3,718.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,32.1,1.5,711.0,Male,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,20.7,1.4,1436.0,Overall,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,SC,Smokeless Tobacco Use (Youth),User Status,8.9,1.3,724.0,Female,High School,33.998821303, -81.045371207,177.8,"10,092",15.7,761.0,46.7,"2,600",166.6,"9,950"
2015,WV,Cessation (Youth),Percent of Current Smokers Who Want to Quit,30.8,6.3,66.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Percent of Current Smokers Who Want to Quit,37.2,3.5,201.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Percent of Current Smokers Who Want to Quit,35.4,5.3,96.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Percent of Current Smokers Who Want to Quit,39.1,4.2,105.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,58.5,4.7,117.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,71.0,5.6,67.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,56.8,3.4,230.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,55.0,3.9,112.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,4.6,0.7,1848.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,0.9,0.3,1848.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,5.1,1.1,887.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,3.9,0.7,953.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,40.5,1.9,825.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,19.5,2.1,850.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,15.0,1.9,839.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,19.6,1.6,1787.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,1.5,0.5,887.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,19.5,1.9,929.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,41.6,2.0,1589.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,42.8,2.9,756.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,5.2,0.8,839.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,16.2,1.5,1619.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,0.3,0.2,953.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,6.3,0.8,770.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,17.5,2.1,770.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Cigarette Use (Youth),Smoking Status,5.7,0.6,1619.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,12.7,1.9,781.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,2.7,0.7,882.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,6.0,0.9,953.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,11.2,1.6,852.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,0.2,0.1,963.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,22.8,2.3,781.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,13.1,1.2,1645.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,1.5,0.4,1856.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,6.6,1.2,1645.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,5.2,0.8,1856.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,24.4,1.8,1641.0,Overall,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,1.9,0.5,963.0,Female,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,37.2,2.7,777.0,Male,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,0.4,0.3,852.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,12.7,1.3,1839.0,Overall,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,8.3,1.4,882.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,3.0,0.8,852.0,Female,High School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2015,WV,Smokeless Tobacco Use (Youth),User Status,18.9,2.0,875.0,Male,Middle School,38.665510202, -80.712640135,191.3,"4,727",41.5,725.0,43.8,"1,079",190.4,"4,839"
2016,AL,Cessation (Youth),Percent of Current Smokers Who Want to Quit,37.8,6.4,68.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Percent of Current Smokers Who Want to Quit,27.3,3.5,160.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Percent of Current Smokers Who Want to Quit,34.8,7.4,74.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Percent of Current Smokers Who Want to Quit,19.4,5.6,92.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,68.9,5.8,76.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,52.8,8.7,69.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,56.0,7.4,110.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,54.7,4.9,179.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,12.9,2.1,1174.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,15.2,1.6,2672.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,3.4,0.7,2953.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,10.9,1.7,2431.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,17.6,2.4,1293.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,3.4,0.9,1465.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,2.4,0.8,1256.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,3.3,1.1,1479.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,0.6,0.3,1465.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,36.5,3.1,1215.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,38.3,2.6,1119.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,12.9,2.0,1369.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,0.5,0.3,1479.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,0.5,0.2,2953.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,3.3,1.0,2431.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,37.4,2.5,2335.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,4.1,1.3,1174.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Cigarette Use (Youth),Smoking Status,8.8,1.9,1256.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,32.2,2.8,1197.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,4.0,0.6,2968.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,8.4,0.9,1271.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,0.0,0.0,1257.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,3.7,0.7,2450.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,0.9,0.2,2968.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,1.4,0.4,1484.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,20.4,1.7,2469.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,12.1,1.8,2986.0,Overall,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,1.8,0.8,1257.0,Female,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,7.2,1.2,1192.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,0.1,0.1,1484.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,16.6,2.4,1192.0,Male,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,9.3,1.3,2450.0,Overall,High School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,7.9,2.1,1494.0,Female,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,1.8,0.4,1475.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,16.6,2.3,1483.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,AL,Smokeless Tobacco Use (Youth),User Status,6.7,1.2,1475.0,Male,Middle School,32.840571122, -86.631860762,222.5,"12,832",16.2,756.0,51.6,"2,967",174.0,"10,419"
2016,DE,Cessation (Youth),Percent of Current Smokers Who Want to Quit,52.3,6.1,129.0,Overall,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cessation (Youth),Percent of Current Smokers Who Want to Quit,48.1,8.1,84.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,9.1,1.2,1592.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,6.9,0.8,2165.0,Overall,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,2.3,0.6,988.0,Female,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,2.8,0.5,2165.0,Overall,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,0.1,0.1,813.0,Female,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,29.7,2.4,1142.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,3.3,0.6,1160.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,23.6,2.2,976.0,Female,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,1.5,0.4,780.0,Male,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,1.5,0.3,1607.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,1.2,0.4,813.0,Female,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,0.3,0.2,1607.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,0.5,0.3,780.0,Male,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,8.7,1.5,807.0,Female,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,9.2,1.2,771.0,Male,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,4.9,0.8,988.0,Female,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,26.7,1.7,2135.0,Overall,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Cigarette Use (Youth),Smoking Status,8.7,1.2,1160.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,0.6,0.3,778.0,Male,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,0.0,0.0,987.0,Female,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,2.6,0.6,1149.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,1.1,0.2,1600.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,12.1,1.3,1160.0,Male,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,1.0,0.3,987.0,Female,High School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,0.3,0.2,1600.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
2016,DE,Smokeless Tobacco Use (Youth),User Status,2.9,0.5,1606.0,Overall,Middle School,39.008830667, -75.577741168,163.2,"1,974",30.8,282.0,41.6,506,170.8,"2,124"
